"age","edu","parity","cum.percent","perc"
30,11,"1",0.46418281398584,0
31,11,"1",0.377122321473209,0
32,11,"1",0.489213767310746,0
33,11,"1",0.62253257734179,0
34,11,"1",0.346278952987415,0
35,11,"1",0.34489014251032,0
36,11,"1",0.362115484710193,0
37,11,"1",0.34202832694556,0
38,11,"1",0.351025604102567,0
39,11,"1",0.410847923199748,0
40,11,"1",0.455402631628629,0
41,11,"1",0.146149648166794,0
42,11,"1",0.264496360931053,0
43,11,"1",0.213851637578803,0
44,11,"1",0.365589213592166,0
45,11,"1",0.357746275437031,0
46,11,"1",0.209589392755358,0
47,11,"1",0.340994159304809,0
48,11,"1",0.269287823482421,0
49,11,"1",0.128708708430582,0
15,11,"2",0,0
16,11,"2",0,0
17,11,"2",0,0
18,11,"2",0,0
19,11,"2",0.0148727685509505,0
20,11,"2",0.0150093302963855,0
21,11,"2",0.00897902407751635,0
22,11,"2",0.032512488832394,0
23,11,"2",0.0989038263172485,0
24,11,"2",0.150155457984187,0
25,11,"2",0.135571807705894,0
26,11,"2",0.21641534238673,0
27,11,"2",0.227676617213537,0
28,11,"2",0.286800825073945,0
29,11,"2",0.25366308701244,0
30,11,"2",0.258790170709806,0
31,11,"2",0.350491889048301,0
32,11,"2",0.295866469316002,0
33,11,"2",0.362829922208965,0
34,11,"2",0.268065295341641,0
35,11,"2",0.356718621737813,0
36,11,"2",0.356974698138429,0
37,11,"2",0.208407990246401,0
38,11,"2",0.264446246572001,0
39,11,"2",0.397542680272449,0
40,11,"2",0.336988587760038,0
41,11,"2",0.388670355727951,0
42,11,"2",0.276229045827537,0
43,11,"2",0.285264667847572,0
44,11,"2",0.246408623532439,0
45,11,"2",0.261440335162271,0
46,11,"2",0.217380359727434,0
47,11,"2",0.200924701408636,0
48,11,"2",0.356712756796953,0
49,11,"2",0.205683443449343,0
15,11,"3",NA,NA
16,11,"3",NA,NA
17,11,"3",0,0
18,11,"3",0,0
19,11,"3",0,0
20,11,"3",0,0
21,11,"3",0,0
22,11,"3",0,0
23,11,"3",0.037282061809464,0
24,11,"3",0.0310563057344989,0
25,11,"3",0.0420278356165946,0
26,11,"3",0.0754694337892569,0
27,11,"3",0.0596475358653986,0
28,11,"3",0.124667829740806,0
29,11,"3",0.104733905422736,0
30,11,"3",0.164544616690555,0
31,11,"3",0.140453640225534,0
32,11,"3",0.132642811473997,0
33,11,"3",0.16970400112492,0
34,11,"3",0.190738101115936,0
35,11,"3",0.182556718791891,0
36,11,"3",0.244823235591792,0
37,11,"3",0.212410989220211,0
38,11,"3",0.282045056088548,0
39,11,"3",0.184435823920471,0
40,11,"3",0.220933360449316,0
41,11,"3",0.213329819557754,0
42,11,"3",0.162987806602689,0
43,11,"3",0.202342476260789,0
44,11,"3",0.178842247927752,0
45,11,"3",0.26090206966056,0
46,11,"3",0.230627318743525,0
47,11,"3",0.159382344061126,0
48,11,"3",0.243095359972321,0
49,11,"3",0.221315105112582,0
15,11,"4",NA,NA
16,11,"4",NA,NA
17,11,"4",NA,NA
18,11,"4",NA,NA
19,11,"4",0,0
20,11,"4",0,0
21,11,"4",0,0
22,11,"4",0,0
23,11,"4",0,0
24,11,"4",0,0
25,11,"4",0.044874606783929,0
26,11,"4",0.00381341573029577,0
27,11,"4",0.00988525839056912,0
28,11,"4",0,0
29,11,"4",0.0914157900078136,0
30,11,"4",0.0821707634382182,0
31,11,"4",0.0551637862010022,0
32,11,"4",0.0997562770135824,0
33,11,"4",0.0670185681768793,0
34,11,"4",0.0645929611997507,0
35,11,"4",0.0669701407695083,0
36,11,"4",0.0737826554111415,0
37,11,"4",0.0934755217236882,0
38,11,"4",0.109085277391119,0
39,11,"4",0.142045964550047,0
40,11,"4",0.203333123327464,0
41,11,"4",0.200111226444672,0
42,11,"4",0.151876704273059,0
43,11,"4",0.0898729348559354,0
44,11,"4",0.164995001404949,0
45,11,"4",0.0651256143214007,0
46,11,"4",0.0322452304980726,0
47,11,"4",0.0131087455240552,0
48,11,"4",0.120437245928381,0
49,11,"4",0.150272847438383,0
15,11,"5",NA,NA
16,11,"5",NA,NA
17,11,"5",NA,NA
18,11,"5",NA,NA
19,11,"5",NA,NA
20,11,"5",0,0
21,11,"5",NA,NA
22,11,"5",0,0
23,11,"5",0,0
24,11,"5",0,0
25,11,"5",0,0
26,11,"5",0,0
27,11,"5",0.0175704773623161,0
28,11,"5",0,0
29,11,"5",0,0
30,11,"5",0,0
31,11,"5",0,0
32,11,"5",0,0
33,11,"5",0.0262431124433444,0
34,11,"5",0.00629907788363797,0
35,11,"5",0.0156008868789754,0
36,11,"5",0.0139174463863425,0
37,11,"5",0.0540238035587609,0
38,11,"5",0,0
39,11,"5",0.0322783207832653,0
40,11,"5",0.0559830816085399,0
41,11,"5",0.0911752824785705,0
42,11,"5",0.0883262975323833,0
43,11,"5",0.0623215722023764,0
44,11,"5",0.0417954887242724,0
45,11,"5",0.0548621866065833,0
46,11,"5",0.00413711707019708,0
47,11,"5",0.0640768414987093,0
48,11,"5",0.155871167892127,0
49,11,"5",0.012595645402854,0
15,11,"6",NA,NA
16,11,"6",NA,NA
17,11,"6",NA,NA
18,11,"6",NA,NA
19,11,"6",NA,NA
20,11,"6",0,0
21,11,"6",NA,NA
22,11,"6",0,0
23,11,"6",NA,NA
24,11,"6",0,0
25,11,"6",0,0
26,11,"6",0,0
27,11,"6",0,0
28,11,"6",0,0
29,11,"6",0,0
30,11,"6",0,0
31,11,"6",0.0258974827160795,0
32,11,"6",0.0120699203614206,0
33,11,"6",0.0354433005789218,0
34,11,"6",0,0
35,11,"6",0,0
36,11,"6",0,0
37,11,"6",0,0
38,11,"6",0.0150676920252967,0
39,11,"6",0.00887680837303027,0
40,11,"6",0.00633074082727785,0
41,11,"6",0.0180141649710014,0
42,11,"6",0.0024858470678419,0
43,11,"6",0.0354256441005139,0
44,11,"6",0.00323298300522614,0
45,11,"6",0.0309345298632688,0
46,11,"6",0.01238987651987,0
47,11,"6",0.00841474976396469,0
48,11,"6",0.00746451832531751,0
49,11,"6",0.00441288730675508,0
15,10,"0",0.000175058832620203,0.000175058832620203
16,10,"0",0.00654616718177264,0.00654616718177264
17,10,"0",0.0713050332682325,0.0648409173681778
18,10,"0",0.293267879243293,0.260909198739906
19,10,"0",0.555488042694897,0.37830797988308
20,10,"0",0.679413039289939,0.358478857617685
21,10,"0",0.78321409503879,0.327225345994558
22,10,"0",0.875750306798275,0.333003292198526
23,10,"0",0.882126385078483,0.214434790252691
24,10,"0",0.860669005100496,0.262364715442838
25,10,"0",0.895049941045856,0.241180917194131
26,10,"0",0.795187438254221,0.160163970598425
27,10,"0",0.880043039762968,0.250107057587099
28,10,"0",0.857334791113609,0.171236394483836
29,10,"0",0.888603693276282,0.171543861422368
30,10,"0",0.683328208703986,0.123774665798398
31,10,"0",0.87660050869626,0.0591482420156318
32,10,"0",0.845167532361205,0.151691698126559
33,10,"0",0.707191020111246,0.0281475366340917
34,10,"0",0.553041139488975,0.187000605167776
35,10,"0",0.52944115905556,0.353882838530995
36,10,"0",0.525936421566724,0.297815303320627
37,10,"0",0.305133712939085,0.0528522724670723
38,10,"0",0.368469218120014,0.283984603314303
39,10,"0",0.922404777741963,0.389760015433674
40,10,"0",0.470469059716311,0.0259848227198868
41,10,"0",0.779628105722849,0.165473790909311
42,10,"0",0.399987957436066,0.150096685102913
43,10,"0",0.15527883398439,0
44,10,"0",0.334466186310657,0.0955281104658168
45,10,"0",0.264659385166422,0.143722616985501
46,10,"0",0.639582358454002,0.507130526674643
47,10,"0",0.287704936962776,0.245770391420251
48,10,"0",0.304844537791795,0.245538044443951
49,10,"0",0,0
15,10,"1",0,0
16,10,"1",0.0199389014931446,0.0030254795609094
17,10,"1",0.0462043151647724,0.0462043151647724
18,10,"1",0.0748370855261537,0.0707429932263348
19,10,"1",0.263083968055111,0.241512426572481
20,10,"1",0.411010500560993,0.323034974841215
21,10,"1",0.523246195103504,0.391005663633488
22,10,"1",0.573305603948013,0.417671216877251
23,10,"1",0.707978218010738,0.426768000682702
24,10,"1",0.706277423306173,0.358666680449236
25,10,"1",0.769630173307026,0.36933707589287
26,10,"1",0.7841108137312,0.309365360441577
27,10,"1",0.789116282688808,0.262003871222006
28,10,"1",0.833093382444866,0.39839982814898
29,10,"1",0.775408273803542,0.307324131054003
30,10,"1",0.853963611648953,0.389780797663113
31,10,"1",0.69994691120461,0.322824589731401
32,10,"1",0.704317733920725,0.215103966609979
33,10,"1",0.807267892218373,0.184735314876583
34,10,"1",0.616507816231502,0.270228863244087
35,10,"1",0.653069758433086,0.308179615922767
36,10,"1",0.587957391398375,0.225841906688182
37,10,"1",0.498949967617658,0.156921640672099
38,10,"1",0.513599119279655,0.162573515177088
39,10,"1",0.591337614681476,0.180489691481727
40,10,"1",0.617147190926194,0.161744559297565
41,10,"1",0.518443496129172,0.372293847962377
42,10,"1",0.489649789542889,0.225153428611836
43,10,"1",0.50375615317225,0.289904515593448
44,10,"1",0.448821151776002,0.083231938183836
45,10,"1",0.610765440935383,0.253019165498351
46,10,"1",0.257032016077628,0.0474426233222697
47,10,"1",0.400495568626059,0.0595014093212502
48,10,"1",0.601188621391134,0.331900797908713
49,10,"1",0.197774167446782,0.0690654590162001
15,10,"2",0,0
16,10,"2",0,0
17,10,"2",0.134575918662174,0.134575918662174
18,10,"2",0,0
19,10,"2",0.0374723563937685,0.022599587842818
20,10,"2",0.175492743431469,0.160483413135083
21,10,"2",0.20718906115416,0.198210037076643
22,10,"2",0.285445867892237,0.252933379059843
23,10,"2",0.363877468851478,0.26497364253423
24,10,"2",0.328121943895223,0.177966485911036
25,10,"2",0.453268938985073,0.317697131279178
26,10,"2",0.495742210922705,0.279326868535975
27,10,"2",0.540232019636322,0.312555402422785
28,10,"2",0.580889498342534,0.29408867326859
29,10,"2",0.590292814639995,0.336629727627555
30,10,"2",0.463740003582057,0.204949832872251
31,10,"2",0.601727706404611,0.251235817356309
32,10,"2",0.508283485845027,0.212417016529025
33,10,"2",0.545823075490083,0.182993153281118
34,10,"2",0.510256765655881,0.24219147031424
35,10,"2",0.579800538446146,0.223081916708333
36,10,"2",0.505311273383167,0.148336575244737
37,10,"2",0.469596448649331,0.26118845840293
38,10,"2",0.559054785280981,0.29460853870898
39,10,"2",0.562274185463403,0.164731505190954
40,10,"2",0.558346268850671,0.221357681090633
41,10,"2",0.55474784360503,0.166077487877079
42,10,"2",0.572691592330186,0.296462546502648
43,10,"2",0.567267086054187,0.282002418206614
44,10,"2",0.378116403830994,0.131707780298556
45,10,"2",0.540972463949884,0.279532128787612
46,10,"2",0.40973913674471,0.192358777017276
47,10,"2",0.509071129312278,0.308146427903642
48,10,"2",0.466402971394097,0.109690214597144
49,10,"2",0.480556857644482,0.274873414195139
15,10,"3",NA,NA
16,10,"3",NA,NA
17,10,"3",0,0
18,10,"3",0,0
19,10,"3",0,0
20,10,"3",0.143968731961386,0.143968731961386
21,10,"3",0.0692227093045913,0.0692227093045913
22,10,"3",0.0733995568396113,0.0733995568396113
23,10,"3",0.154428124161878,0.117146062352414
24,10,"3",0.139326615391936,0.108270309657437
25,10,"3",0.144751609763191,0.102723774146596
26,10,"3",0.177799664224894,0.102330230435637
27,10,"3",0.205396674615508,0.14574913875011
28,10,"3",0.273872219918589,0.149204390177783
29,10,"3",0.339244141256361,0.234510235833624
30,10,"3",0.344378309939558,0.179833693249002
31,10,"3",0.358985668331539,0.218532028106005
32,10,"3",0.330192041777787,0.197549230303791
33,10,"3",0.346545929590997,0.176841928466078
34,10,"3",0.368634267039224,0.177896165923288
35,10,"3",0.436988919331222,0.254432200539331
36,10,"3",0.400784401142634,0.155961165550841
37,10,"3",0.360565899853749,0.148154910633538
38,10,"3",0.463709784686084,0.181664728597537
39,10,"3",0.412295612612094,0.227859788691623
40,10,"3",0.463552096309027,0.24261873585971
41,10,"3",0.449967698799183,0.236637879241428
42,10,"3",0.325879925310676,0.162892118707987
43,10,"3",0.394790279523615,0.192447803262826
44,10,"3",0.350236529874205,0.171394281946453
45,10,"3",0.575532692729899,0.314630623069339
46,10,"3",0.436256758372918,0.205629439629394
47,10,"3",0.421108213233976,0.261725869172851
48,10,"3",0.434602206833877,0.191506846861556
49,10,"3",0.355608800510449,0.134293695397868
15,10,"4",NA,NA
16,10,"4",NA,NA
17,10,"4",NA,NA
18,10,"4",NA,NA
19,10,"4",0,0
20,10,"4",0,0
21,10,"4",0,0
22,10,"4",0,0
23,10,"4",0.195461733077055,0.195461733077055
24,10,"4",0.00805518233617149,0.00805518233617149
25,10,"4",0.0628727428845505,0.0179981361006214
26,10,"4",0.0841366167125891,0.0803232009822934
27,10,"4",0.0719890922972424,0.0621038339066733
28,10,"4",0.0922196734540803,0.0922196734540803
29,10,"4",0.15527553697426,0.0638597469664466
30,10,"4",0.098425202461319,0.0162544390231008
31,10,"4",0.105842819529868,0.0506790333288658
32,10,"4",0.213603793918693,0.11384751690511
33,10,"4",0.149646301222617,0.0826277330457376
34,10,"4",0.223941626402479,0.159348665202728
35,10,"4",0.217226419703792,0.150256278934284
36,10,"4",0.199163573205867,0.125380917794726
37,10,"4",0.184464217606592,0.0909886958829037
38,10,"4",0.215698918512788,0.106613641121668
39,10,"4",0.276506885215574,0.134460920665527
40,10,"4",0.30275902621823,0.0994259028907654
41,10,"4",0.360791739028726,0.160680512584054
42,10,"4",0.328107830539097,0.176231126266038
43,10,"4",0.33837799737944,0.248505062523505
44,10,"4",0.198207769451132,0.0332127680461829
45,10,"4",0.318041486567958,0.252915872246558
46,10,"4",0.165878682084269,0.133633451586196
47,10,"4",0.193996121794741,0.180887376270686
48,10,"4",0.278761923387888,0.158324677459507
49,10,"4",0.338273450673667,0.188000603235284
15,10,"5",NA,NA
16,10,"5",NA,NA
17,10,"5",NA,NA
18,10,"5",NA,NA
19,10,"5",NA,NA
20,10,"5",0,0
21,10,"5",NA,NA
22,10,"5",0,0
23,10,"5",0,0
24,10,"5",0,0
25,10,"5",0,0
26,10,"5",0.00391788501043454,0.00391788501043454
27,10,"5",0.116772227728274,0.0992017503659574
28,10,"5",0.0838386519324751,0.0838386519324751
29,10,"5",0,0
30,10,"5",0.0387004117051931,0.0387004117051931
31,10,"5",0.024035461576363,0.024035461576363
32,10,"5",0.0448533920198709,0.0448533920198709
33,10,"5",0.07527165622541,0.0490285437820656
34,10,"5",0.0641784731508045,0.0578793952671666
35,10,"5",0.0863375315274422,0.0707366446484668
36,10,"5",0.112587701235591,0.0986702548492486
37,10,"5",0.105227071754319,0.0512032681955586
38,10,"5",0.0880739040190131,0.0880739040190131
39,10,"5",0.0954931106288562,0.063214789845591
40,10,"5",0.135099441396637,0.0791163597880971
41,10,"5",0.184432052793081,0.0932567703145105
42,10,"5",0.270175592739531,0.181849295207148
43,10,"5",0.114942101625517,0.0526205294231403
44,10,"5",0.213970923165766,0.172175434441494
45,10,"5",0.121659616494123,0.0667974298875399
46,10,"5",0.134731149055409,0.130594031985212
47,10,"5",0.25581139492571,0.191734553427001
48,10,"5",0.27678900505655,0.120917837164423
49,10,"5",0.0509393030512961,0.0383436576484421
15,10,"6",NA,NA
16,10,"6",NA,NA
17,10,"6",NA,NA
18,10,"6",NA,NA
19,10,"6",NA,NA
20,10,"6",0,0
21,10,"6",NA,NA
22,10,"6",0,0
23,10,"6",NA,NA
24,10,"6",0,0
25,10,"6",0,0
26,10,"6",0,0
27,10,"6",0.0215575513178565,0.0215575513178565
28,10,"6",0,0
29,10,"6",0,0
30,10,"6",0,0
31,10,"6",0.0486925530129093,0.0227950702968297
32,10,"6",0.0313536924680079,0.0192837721065873
33,10,"6",0.069690127526737,0.0342468269478152
34,10,"6",0.0720701114400064,0.0720701114400064
35,10,"6",0.00598314175879825,0.00598314175879825
36,10,"6",0.00632929835220108,0.00632929835220108
37,10,"6",0.0815498756622582,0.0815498756622582
38,10,"6",0.019502127820307,0.00443443579501029
39,10,"6",0.0532505045084668,0.0443736961354365
40,10,"6",0.021779614454095,0.0154488736268172
41,10,"6",0.0443897855975165,0.0263756206265151
42,10,"6",0.0180048538694795,0.0155190068016376
43,10,"6",0.0681974525448477,0.0327718084443338
44,10,"6",0.0187293716963931,0.015496388691167
45,10,"6",0.0761314964410486,0.0451969665777799
46,10,"6",0.0516627801088712,0.0392729035890012
47,10,"6",0.0384531032827979,0.0300383535188332
48,10,"6",0.0690431221338671,0.0615786038085496
49,10,"6",0.0653630326316594,0.0609501453249043
15,9,"0",0.017041861096781,0.0168668022641608
16,9,"0",0.0679250685856234,0.0613789014038508
17,9,"0",0.290310823863408,0.219005790595176
18,9,"0",0.521748952130885,0.228481072887592
19,9,"0",0.74063962837194,0.185151585677043
20,9,"0",0.804603503203951,0.125190463914013
21,9,"0",0.85933894554968,0.07612485051089
22,9,"0",0.909329643549408,0.0335793367511333
23,9,"0",0.89112867037928,0.009002285300797
24,9,"0",0.860669005100496,0
25,9,"0",0.899152491423484,0.00410255037762876
26,9,"0",0.804593305212506,0.00940586695828564
27,9,"0",0.880043039762968,0
28,9,"0",0.857334791113609,0
29,9,"0",0.891484225057656,0.00288053178137393
30,9,"0",0.720393516243181,0.037065307539195
31,9,"0",0.87660050869626,0
32,9,"0",0.845167532361205,0
33,9,"0",0.707191020111246,0
34,9,"0",0.553041139488975,0
35,9,"0",0.52944115905556,0
36,9,"0",0.525936421566724,0
37,9,"0",0.305133712939085,0
38,9,"0",0.368469218120014,0
39,9,"0",0.922404777741963,0
40,9,"0",0.50763317663329,0.0371641169169794
41,9,"0",0.855517760867032,0.0758896551441832
42,9,"0",0.399987957436066,0
43,9,"0",0.15527883398439,0
44,9,"0",0.334466186310657,0
45,9,"0",0.37240549457977,0.107746109413348
46,9,"0",0.639582358454002,0
47,9,"0",0.287704936962776,0
48,9,"0",0.402448817826444,0.097604280034649
49,9,"0",0.210938324211241,0.210938324211241
15,9,"1",0,0
16,9,"1",0.0330601770592418,0.0131212755660972
17,9,"1",0.130054830947413,0.0838505157826409
18,9,"1",0.253809685345879,0.178972599819726
19,9,"1",0.398269663208459,0.135185695153348
20,9,"1",0.483647685796799,0.0726371852358067
21,9,"1",0.599475384191115,0.0762291890876105
22,9,"1",0.642829507490238,0.0695239035422249
23,9,"1",0.743767652620177,0.035789434609439
24,9,"1",0.736646934385348,0.030369511079175
25,9,"1",0.793790348732681,0.0241601754256549
26,9,"1",0.815644275708523,0.0315334619773235
27,9,"1",0.800740486484507,0.0116242037956987
28,9,"1",0.838768628606476,0.00567524616161018
29,9,"1",0.782257161774092,0.00684888797055037
30,9,"1",0.887592757789536,0.0336291461405826
31,9,"1",0.711395075644864,0.0114481644402537
32,9,"1",0.728377472447204,0.0240597385264786
33,9,"1",0.807267892218373,0
34,9,"1",0.616507816231502,0
35,9,"1",0.677136604881367,0.0240668464482804
36,9,"1",0.600036290388316,0.0120788989899412
37,9,"1",0.507308581752416,0.00835861413475826
38,9,"1",0.513599119279655,0
39,9,"1",0.591337614681476,0
40,9,"1",0.617147190926194,0
41,9,"1",0.518443496129172,0
42,9,"1",0.489649789542889,0
43,9,"1",0.50375615317225,0
44,9,"1",0.448821151776002,0
45,9,"1",0.640012075177562,0.0292466342421789
46,9,"1",0.257032016077628,0
47,9,"1",0.400495568626059,0
48,9,"1",0.601188621391134,0
49,9,"1",0.197774167446782,0
15,9,"2",0,0
16,9,"2",0,0
17,9,"2",0.134575918662174,0
18,9,"2",0,0
19,9,"2",0.144893970718528,0.10742161432476
20,9,"2",0.229860263570785,0.0543675201393159
21,9,"2",0.251542665577485,0.0443536044233258
22,9,"2",0.407178648060857,0.121732780168619
23,9,"2",0.434757303056389,0.0708798342049108
24,9,"2",0.405695614501155,0.0775736706059315
25,9,"2",0.505621050094245,0.052352111109172
26,9,"2",0.554241345296417,0.0584991343737125
27,9,"2",0.585841230872899,0.045609211236577
28,9,"2",0.607317982808196,0.0264284844656621
29,9,"2",0.627353909262285,0.0370610946222902
30,9,"2",0.48307417389246,0.0193341703104031
31,9,"2",0.626214501017366,0.0244867946127554
32,9,"2",0.541307086605308,0.0330236007602814
33,9,"2",0.615313614838854,0.0694905393487701
34,9,"2",0.563724671730339,0.0534679060744588
35,9,"2",0.588243995455263,0.00844345700911651
36,9,"2",0.507869316437651,0.00255804305448448
37,9,"2",0.497116872634339,0.0275204239850078
38,9,"2",0.595780718601653,0.0367259333206717
39,9,"2",0.594483020652414,0.0322088351890111
40,9,"2",0.593821613084232,0.0354753442335606
41,9,"2",0.582406677987977,0.0276588343829469
42,9,"2",0.583075369323533,0.0103837769933475
43,9,"2",0.572208830513897,0.00494174445971042
44,9,"2",0.392659428783945,0.0145430249529505
45,9,"2",0.555012820828013,0.0140403568781288
46,9,"2",0.448877962545509,0.0391388258007987
47,9,"2",0.522931897438821,0.0138607681265429
48,9,"2",0.536810820172471,0.0704078487783739
49,9,"2",0.49951348785672,0.0189566302122374
15,9,"3",NA,NA
16,9,"3",NA,NA
17,9,"3",0,0
18,9,"3",0,0
19,9,"3",0,0
20,9,"3",0.19576531323609,0.0517965812747039
21,9,"3",0.101625715198438,0.0324030058938468
22,9,"3",0.0776260889041171,0.0042265320645058
23,9,"3",0.172128197615467,0.0177000734535892
24,9,"3",0.168740457152473,0.0294138417605372
25,9,"3",0.187216330824,0.0424647210608093
26,9,"3",0.258364877379655,0.0805652131547613
27,9,"3",0.278595804194329,0.0731991295788202
28,9,"3",0.347108529053539,0.0732363091349504
29,9,"3",0.362628268845613,0.0233841275892526
30,9,"3",0.398557295959975,0.0541789860204177
31,9,"3",0.407803491075164,0.0488178227436248
32,9,"3",0.345494988522625,0.0153029467448374
33,9,"3",0.373703187212907,0.0271572576219098
34,9,"3",0.39428746322806,0.0256531961888361
35,9,"3",0.447479397026395,0.0104904776951731
36,9,"3",0.444957903024256,0.0441735018816224
37,9,"3",0.367365608591616,0.00679970873786697
38,9,"3",0.50398428262977,0.0402744979436852
39,9,"3",0.443596031587692,0.0313004189755977
40,9,"3",0.471598966518741,0.00804687020971389
41,9,"3",0.476817412200192,0.0268497134010098
42,9,"3",0.334853494882733,0.00897356957205681
43,9,"3",0.421721794726967,0.0269315152033523
44,9,"3",0.364183326206401,0.0139467963321958
45,9,"3",0.585304264487502,0.00977157175760335
46,9,"3",0.455525506117021,0.0192687477441027
47,9,"3",0.4743477328405,0.0532395196065242
48,9,"3",0.437823280689245,0.00322107385536801
49,9,"3",0.376177803776402,0.0205690032659531
15,9,"4",NA,NA
16,9,"4",NA,NA
17,9,"4",NA,NA
18,9,"4",NA,NA
19,9,"4",0,0
20,9,"4",0,0
21,9,"4",0,0
22,9,"4",0.122011813410096,0.122011813410096
23,9,"4",0.268481998282412,0.0730202652053572
24,9,"4",0.0839728008708593,0.0759176185346878
25,9,"4",0.109900064671936,0.0470273217873857
26,9,"4",0.110731150500062,0.0265945337874724
27,9,"4",0.0914016902609435,0.0194125979637011
28,9,"4",0.128634238024382,0.0364145645703014
29,9,"4",0.16181866075524,0.00654312378097953
30,9,"4",0.103987751410295,0.00556254894897562
31,9,"4",0.107161363951697,0.00131854442182927
32,9,"4",0.249124987733262,0.0355211938145689
33,9,"4",0.182107599700162,0.0324612984775451
34,9,"4",0.23810366566229,0.0141620392598115
35,9,"4",0.233443589818838,0.0162171701150458
36,9,"4",0.221396647438382,0.0222330742325144
37,9,"4",0.190296019001996,0.00583180139540453
38,9,"4",0.255407148750654,0.0397082302378661
39,9,"4",0.304099661595661,0.0275927763800864
40,9,"4",0.321214787558826,0.0184557613405965
41,9,"4",0.394831106376784,0.034039367348058
42,9,"4",0.368065269696944,0.0399574391578465
43,9,"4",0.35422628035572,0.0158482829762795
44,9,"4",0.209433012635248,0.0112252431841164
45,9,"4",0.321720100417642,0.00367861384968422
46,9,"4",0.221028524784758,0.0551498427004898
47,9,"4",0.216064713676394,0.0220685918816527
48,9,"4",0.29447805717016,0.0157161337822722
49,9,"4",0.358683439705461,0.0204099890317942
15,9,"5",NA,NA
16,9,"5",NA,NA
17,9,"5",NA,NA
18,9,"5",NA,NA
19,9,"5",NA,NA
20,9,"5",0,0
21,9,"5",NA,NA
22,9,"5",0,0
23,9,"5",0,0
24,9,"5",0.13015815778323,0.13015815778323
25,9,"5",0,0
26,9,"5",0.00391788501043454,0
27,9,"5",0.171642264498802,0.0548700367705285
28,9,"5",0.112194655642213,0.028356003709738
29,9,"5",0.0206989971938335,0.0206989971938335
30,9,"5",0.0387004117051931,0
31,9,"5",0.0648316270019944,0.0407961654256314
32,9,"5",0.0725833434152811,0.0277299513954101
33,9,"5",0.07527165622541,0
34,9,"5",0.0989121328743172,0.0347336597235127
35,9,"5",0.0898519268172858,0.00351439528984358
36,9,"5",0.137384036137689,0.0247963349020978
37,9,"5",0.169567909163737,0.0643408374094176
38,9,"5",0.117002034657643,0.0289281306386298
39,9,"5",0.122737118723835,0.0272440080949789
40,9,"5",0.155685818614808,0.0205863772181708
41,9,"5",0.192784859167827,0.00835280637474642
42,9,"5",0.270175592739531,0
43,9,"5",0.116091364218903,0.00114926259338616
44,9,"5",0.250431842722682,0.0364609195569164
45,9,"5",0.162535224343148,0.0408756078490248
46,9,"5",0.134731149055409,0
47,9,"5",0.288204148811296,0.0323927538855857
48,9,"5",0.304172997532794,0.027383992476244
49,9,"5",0.0509393030512961,0
15,9,"6",NA,NA
16,9,"6",NA,NA
17,9,"6",NA,NA
18,9,"6",NA,NA
19,9,"6",NA,NA
20,9,"6",0,0
21,9,"6",NA,NA
22,9,"6",0,0
23,9,"6",NA,NA
24,9,"6",0,0
25,9,"6",0,0
26,9,"6",0.0947105404408087,0.0947105404408087
27,9,"6",0.0215575513178565,0
28,9,"6",0.0290727914747523,0.0290727914747523
29,9,"6",0,0
30,9,"6",0,0
31,9,"6",0.0486925530129093,0
32,9,"6",0.045082262364983,0.0137285698969751
33,9,"6",0.069690127526737,0
34,9,"6",0.0867318488905071,0.0146617374505008
35,9,"6",0.0144022574855953,0.00841911572679709
36,9,"6",0.00632929835220108,0
37,9,"6",0.0875261910759813,0.00597631541372315
38,9,"6",0.019502127820307,0
39,9,"6",0.0571516697305048,0.00390116522203799
40,9,"6",0.0422693360626232,0.0204897216085282
41,9,"6",0.0760382668991168,0.0316484813016003
42,9,"6",0.0233944749818039,0.00538962111232435
43,9,"6",0.105593550897156,0.0373960983523083
44,9,"6",0.0492157251695027,0.0304863534731096
45,9,"6",0.0882218023832368,0.0120903059421882
46,9,"6",0.0662278017106646,0.0145650216017934
47,9,"6",0.0702286928510742,0.0317755895682763
48,9,"6",0.112942788612493,0.0438996664786262
49,9,"6",0.0892882239845061,0.0239251913528468
15,8,"0",0.325728998308065,0.308687137211284
16,8,"0",0.453706270980963,0.38578120239534
17,8,"0",0.655973246622122,0.365662422758713
18,8,"0",0.76936192432557,0.247612972194685
19,8,"0",0.895785746846659,0.155146118474719
20,8,"0",0.910782606074524,0.106179102870572
21,8,"0",0.946580489638966,0.0872415440892859
22,8,"0",0.95026720382743,0.0409375602780218
23,8,"0",0.949922797527973,0.0587941271486924
24,8,"0",0.946327828079808,0.0856588229793126
25,8,"0",0.947157856633839,0.0480053652103547
26,8,"0",0.91256438180006,0.107971076587554
27,8,"0",0.956355170406563,0.076312130643595
28,8,"0",0.891628506671878,0.0342937155582686
29,8,"0",0.991701726616864,0.100217501559209
30,8,"0",0.78459700754411,0.0642034913009289
31,8,"0",0.951341628673196,0.0747411199769364
32,8,"0",0.875275182060815,0.03010764969961
33,8,"0",0.909015208313496,0.20182418820225
34,8,"0",0.793584026074219,0.240542886585244
35,8,"0",0.593341698069341,0.0639005390137812
36,8,"0",0.774908421677419,0.248972000110695
37,8,"0",0.459230255580991,0.154096542641905
38,8,"0",0.614705668959991,0.246236450839977
39,8,"0",1,0.0775952222580365
